MonthlyIncomeID,StudentID,MonthlyIncome,Month,Year
5251,4213,1591,July,2022
5252,3026,1787,August,2020
5253,2984,1507,March,2020
5254,3199,1183,February,2021
5255,4401,1031,November,2023
5256,3048,1743,April,2020
5257,4010,1984,March,2022
5258,692,998,March,2023
5259,815,1161,November,2020
5260,1718,1138,March,2023
5261,613,965,November,2020
5262,4171,815,February,2023
5263,373,1269,August,2023
5264,3781,1613,February,2023
5265,5336,1263,March,2021
5266,3921,600,September,2022
5267,5310,559,February,2022
5268,3757,1336,May,2023
5269,675,1555,June,2023
5270,4465,1164,May,2020
5271,5492,924,October,2023
5272,3691,1867,August,2020
5273,685,532,August,2023
5274,2819,1004,July,2020
5275,78,1781,April,2020
5276,2263,731,February,2023
5277,2829,1957,March,2021
5278,4618,1475,November,2021
5279,4740,1080,September,2022
5280,4410,662,May,2023
5281,525,1208,September,2022
5282,1341,1208,October,2020
5283,4737,1937,December,2021
5284,925,1290,January,2021
5285,504,1194,March,2020
5286,5314,1555,July,2023
5287,2583,1540,October,2023
5288,116,1272,April,2021
5289,3051,1144,May,2021
5290,1506,939,October,2021
5291,346,850,June,2020
5292,1864,1633,January,2021
5293,2316,1979,November,2023
5294,2286,1462,August,2021
5295,1015,895,September,2022
5296,599,1258,February,2023
5297,418,1691,July,2022
5298,954,677,February,2022
5299,1480,1878,June,2022
5300,4551,1538,December,2020
5301,1513,817,May,2022
5302,3994,1772,July,2023
5303,1284,1845,November,2021
5304,3977,1879,June,2020
5305,2478,1217,January,2023
5306,3663,1559,August,2023
5307,3027,974,September,2020
5308,2620,650,July,2020
5309,3912,1843,November,2023
5310,2624,1298,February,2023
5311,659,1115,July,2022
5312,1300,1393,February,2020
5313,415,1806,March,2023
5314,248,820,July,2023
5315,2448,1984,June,2021
5316,2373,1788,September,2021
5317,2787,619,July,2021
5318,140,1717,May,2023
5319,2130,879,April,2020
5320,5366,1139,February,2023
5321,586,1955,September,2020
5322,2278,1808,October,2022
5323,1442,681,June,2022
5324,3278,1907,December,2020
5325,2002,1164,September,2021
5326,3237,713,January,2021
5327,4382,941,November,2022
5328,1075,715,June,2022
5329,4268,1833,September,2020
5330,2559,545,December,2021
5331,3959,616,June,2022
5332,1723,1957,October,2022
5333,3714,1912,November,2023
5334,4596,996,March,2021
5335,4708,1355,September,2021
5336,5479,1248,December,2022
5337,184,616,March,2021
5338,1725,1762,May,2021
5339,4608,1348,December,2022
5340,619,1525,August,2021
5341,819,1879,May,2022
5342,3170,1975,October,2023
5343,487,1352,March,2021
5344,4960,1878,February,2021
5345,2759,1531,October,2022
5346,93,1120,April,2021
5347,5293,746,May,2020
5348,2382,1732,January,2021
5349,5294,1494,October,2023
5350,105,1026,August,2023
5351,1622,694,October,2021
5352,4691,537,April,2023
5353,2240,1339,September,2021
5354,4101,653,July,2023
5355,2652,1844,April,2023
5356,281,950,January,2020
5357,1950,935,October,2023
5358,3037,1608,March,2023
5359,3735,1484,March,2020
5360,3018,1818,April,2022
5361,102,1350,September,2021
5362,403,1805,July,2022
5363,35,1380,August,2023
5364,1552,1648,January,2023
5365,1042,1631,September,2022
5366,3118,1049,December,2021
5367,5457,1426,June,2022
5368,885,536,April,2021
5369,3572,1211,September,2023
5370,3577,569,September,2022
5371,6,503,June,2022
5372,2130,1472,December,2020
5373,59,525,October,2021
5374,1839,805,February,2023
5375,5246,1709,May,2021
5376,1617,886,December,2023
5377,726,575,October,2020
5378,1119,1617,March,2021
5379,1912,1067,April,2021
5380,3901,1717,September,2022
5381,898,591,August,2022
5382,2692,1984,December,2021
5383,3305,595,September,2021
5384,2993,1347,August,2023
5385,2240,1426,September,2020
5386,4041,1035,December,2021
5387,5469,1712,March,2020
5388,4623,1367,February,2022
5389,751,1785,July,2022
5390,3409,836,January,2020
5391,3722,1527,May,2021
5392,183,1562,March,2023
5393,1282,1745,June,2021
5394,777,719,November,2023
5395,1975,1136,March,2020
5396,538,1368,December,2022
5397,3802,818,April,2021
5398,5027,1655,June,2022
5399,1866,1795,August,2021
5400,4836,627,March,2023
5401,281,1648,October,2021
5402,5103,503,July,2022
5403,1690,1985,November,2022
5404,4158,1419,April,2023
5405,5442,1130,March,2023
5406,903,921,August,2023
5407,1490,1396,March,2020
5408,4837,990,January,2023
5409,475,1559,April,2023
5410,1661,1332,April,2023
5411,817,885,March,2020
5412,204,1905,July,2022
5413,2435,1698,February,2023
5414,4964,1500,November,2021
5415,534,1940,May,2020
5416,4462,1051,April,2021
5417,2034,1217,July,2022
5418,723,1781,March,2020
5419,3288,631,August,2023
5420,3782,772,January,2020
5421,3800,681,February,2020
5422,1987,591,April,2020
5423,4910,1015,March,2022
5424,393,1288,January,2020
5425,3280,1554,February,2020
5426,1388,1635,August,2021
5427,5480,1701,June,2020
5428,957,1287,June,2022
5429,2777,1249,May,2020
5430,1122,1402,July,2022
5431,214,545,February,2023
5432,3503,1498,April,2023
5433,1073,626,April,2022
5434,1713,626,May,2021
5435,2027,998,April,2021
5436,5366,1557,April,2021
5437,1374,1632,March,2021
5438,4455,1308,May,2022
5439,1517,1680,December,2021
5440,470,1076,April,2021
5441,2714,720,April,2021
5442,5414,1498,February,2022
5443,5434,1804,April,2023
5444,1302,1903,June,2021
5445,4131,1056,February,2020
5446,3830,514,April,2020
5447,1888,1937,August,2022
5448,2559,1853,May,2022
5449,3062,1031,August,2023
5450,4421,532,March,2022
5451,1022,1598,February,2023
5452,2786,1384,June,2022
5453,3015,1465,March,2020
5454,1775,558,July,2023
5455,3739,707,October,2020
5456,2617,1706,July,2021
5457,2017,1343,May,2023
5458,2119,1461,June,2022
5459,4433,1279,December,2020
5460,5043,1581,December,2021
5461,4847,507,April,2023
5462,255,1022,July,2021
5463,2137,1576,August,2022
5464,4743,899,March,2020
5465,2079,1585,April,2021
5466,4480,1967,August,2022
5467,4793,1186,September,2022
5468,1031,1914,August,2023
5469,161,1733,August,2023
5470,1608,1679,June,2023
5471,3971,1691,March,2023
5472,5067,1679,April,2022
5473,4402,1889,March,2022
5474,3906,549,March,2021
5475,4195,516,August,2020
5476,4163,898,February,2022
5477,2016,1863,June,2023
5478,2620,1687,June,2023
5479,2991,1425,October,2021
5480,862,1057,June,2020
5481,3531,525,February,2020
5482,4158,933,April,2020
5483,1101,1057,September,2021
5484,3994,744,October,2022
5485,1695,1938,September,2020
5486,4604,892,February,2021
5487,5478,1784,December,2023
5488,4601,1723,March,2021
5489,2004,639,January,2023
5490,5136,1954,May,2021
5491,5205,1503,December,2023
5492,1402,1458,January,2020
5493,2816,538,April,2020
5494,243,1680,June,2021
5495,5012,751,December,2020
5496,4723,869,June,2021
5497,3097,908,July,2023
5498,2049,1709,July,2020
5499,2042,1104,April,2023
5500,1112,562,November,2021
